place_name,place_address,orig_lat,orig_lng,naver_place_id,naver_url,naver_lat,naver_lng,match_confidence,matched_name,matched_address,verification_status,mismatch_flag,mismatch_reason
창경궁,서울 종로구 창경궁로 185,37.579417,126.995200,11571740,https://map.naver.com/p/entry/place/11571740,37.5794952,126.994142,high,창경궁,서울 종로구 창경궁로 185 창경궁 서울 종로구 와룡동 2-1,verified,false,
창덕궁,서울 종로구 율곡로 99,37.579647,126.991000,12261493,https://map.naver.com/p/entry/place/12261493,37.5826041,126.9919376,mid,창덕궁,서울 종로구 율곡로 99 서울 종로구 와룡동 2-71,verified,false,
경복궁,서울 종로구 사직로 161,37.577613,126.976898,11571707,https://map.naver.com/p/entry/place/11571707,37.5788408,126.9770162,high,경복궁,서울 종로구 사직로 161 경복궁 서울 종로구 세종로 1-1,verified,false,
문경새재 제1관문 주흘관,경북 문경시 문경읍 상초리 521,36.768441,128.075218,,,,,failed,,,not_matched,false,
문경새재 제2관문 조곡관,경북 문경시 문경읍 상초리 산42-36,36.789583,128.065686,15393964,https://map.naver.com/p/entry/place/15393964,36.7893446,128.065685,high,문경새재 제2관문 조곡관,경북 문경시 문경읍 새재로 1304 경북 문경시 문경읍 상초리 산42-1,verified,false,
문경새재 오픈세트장,경북 문경시 문경읍 새재로 1037,36.771400,128.074072,37844946,https://map.naver.com/p/entry/place/37844946,36.7714697,128.0740046,high,문경새재 오픈세트장,경북 문경시 문경읍 상초리 84-2,verified,false,
부안영상테마파크,전북 부안군 변산면 격포로 309-64,35.621807,126.485383,1096343920,https://map.naver.com/p/entry/place/1096343920,35.6217859,126.4853751,high,부안영상테마파크,전북 부안군 변산면 격포로 309-64 전북 부안군 변산면 격포리 374,verified,false,
화성행궁,경기 수원시 팔달구 정조로 825,37.281914,127.014041,31169145,https://map.naver.com/p/entry/place/31169145,37.2818785,127.0137602,high,화성행궁,경기 수원시 팔달구 정조로 825 경기 수원시 팔달구 남창동 6-2,verified,false,
원대리자작나무숲,강원 인제군 인제읍 원대리 산75-22,37.988191,128.198988,2034132718,https://map.naver.com/p/entry/place/2034132718,38.0344063,128.2156232,low,하늘내린 막국수 인제 내린천 원대리 자작나무숲 맛집,강원 인제군 인제읍 내린천로 6082-8 1층 강원 인제군 인제읍 고사리 235-6,verified,false,
내연산 12폭포,경북 포항시 북구 송라면 중산리 산97,36.252360,129.311061,15732870,https://map.naver.com/p/entry/place/15732870,36.2603886,129.3016435,mid,연산폭포,경북 포항시 북구 송라면 중산리,verified,false,
황매산,경남 합천군 가회면 둔내리 산219,35.494292,127.974661,13491543,https://map.naver.com/p/entry/place/13491543,35.494233,127.9745981,mid,황매산,경남 합천군 가회면 둔내리 산219,mismatch,true,address_mismatch
비둘기낭폭포(한탄강),경기 포천시 영북면 대회산리 415-2,38.079883,127.217035,,,,,failed,,,not_matched,false,
안동 하회마을 부용대,경북 안동시 풍천면 광덕솔밭길 72,36.542852,128.516615,13537288,https://map.naver.com/p/entry/place/13537288,36.5428991,128.5160756,mid,부용대,경북 안동시 풍천면 광덕리 산23-3,verified,false,
전주한옥마을,전북 전주시 완산구 풍남동3가 63-1,35.814777,127.152557,13208779,https://map.naver.com/p/entry/place/13208779,35.8183156,127.1536061,mid,전주 한옥마을,전북 전주시 완산구 기린대로 99 전북 전주시 완산구 남노송동 100-1,verified,false,
남양주종합촬영소,경기 남양주시 조안면 북한강로855번길 138,37.604002,127.322515,11863440,https://map.naver.com/p/entry/place/11863440,37.6046345,127.3214505,high,남양주종합촬영소,경기 남양주시 조안면 북한강로855번길 138 남양주종합촬영소 경기 남양주시 조안면 삼봉리 92,verified,false,
순천드라마촬영장,전남 순천시 비례골길 24,34.957084,127.538034,13346461,https://map.naver.com/p/entry/place/13346461,34.9580633,127.5385421,high,순천드라마촬영장,전남광주 순천시 비례골길 24 전남광주 순천시 조례동 22,verified,false,
화암동굴,강원 정선군 화암면 화암리 산213-1,37.349007,128.794188,20259866,https://map.naver.com/p/entry/place/20259866,37.350933,128.79085,mid,화암동굴,강원 정선군 화암면 화암리 산248,verified,false,
헤이리예술마을,경기 파주시 탄현면 헤이리마을길 70-21,37.788041,126.699304,13491296,https://map.naver.com/p/entry/place/13491296,37.788012,126.6993006,high,헤이리 예술마을,경기 파주시 탄현면 헤이리마을길 70-21 헤이리 갈대광장 경기 파주시 탄현면 법흥리 1652-239,verified,false,
e편한세상 옥정 더 퍼스트,경기 양주시 옥정서로1길 60,37.815549833007715,127.08491345597332,639866834,https://map.naver.com/p/entry/place/639866834,37.8156074,127.0851938,high,e편한세상옥정더퍼스트,경기 양주시 옥정서로1길 60 경기 양주시 옥정동 936,verified,false,
백운동원림,전남 강진군 성전면 월하안운길 100-63,34.742034,126.699875,2142628691,https://map.naver.com/p/entry/place/2142628691,34.7420527,126.699913,high,백운동원림안내소,전남광주 강진군 성전면 월하안운길 100-63 전남광주 강진군 성전면 월하리 546,verified,false,
농월정,경남 함양군 안의면 농월정길 9-13,35.623894,127.778435,1866622973,https://map.naver.com/p/entry/place/1866622973,35.6238968,127.7784451,high,농월정,경남 함양군 안의면 농월정길 9-13 경남 함양군 안의면 월림리 산92,verified,false,
성흥산성(가림성),충남 부여군 임천면 성흥로97번길 167,36.197690,126.899638,20054345,https://map.naver.com/p/entry/place/20054345,36.1985232,126.8965203,low,부여 성흥산성,충남 부여군 임천면 군사리 산7-10,verified,false,
용머리해안,제주 서귀포시 안덕면 사계리 112-3,33.231660,126.314724,1395039246,https://map.naver.com/p/entry/place/1395039246,33.2315042,126.3149836,high,용머리해안,제주 서귀포시 안덕면 사계리 112-3,verified,false,
권금성,강원 속초시 설악동 산41,38.163655,128.484969,19494153,https://map.naver.com/p/entry/place/19494153,38.1639661,128.4851273,high,권금성,강원 속초시 설악산로 1085-3 강원 속초시 설악동 산41,verified,false,
가산수피아,경북 칠곡군 가산면 학하들안2길 105,36.086109,128.485044,38716372,https://map.naver.com/p/entry/place/38716372,36.0861103,128.4850442,high,가산수피아,경북 칠곡군 가산면 학하들안2길 105 경북 칠곡군 가산면 학하리 1206-5,verified,false,
아침고요수목원,경기 가평군 상면 수목원로 427,37.743004,127.351661,11622274,https://map.naver.com/p/entry/place/11622274,37.7427259,127.352525,high,아침고요수목원,경기 가평군 상면 수목원로 432 경기 가평군 상면 행현리 623-3,verified,false,
세연정,전남 완도군 보길면 부황길 57,34.162479,126.555944,17177072,https://map.naver.com/p/entry/place/17177072,34.163007,126.554712,high,세연정슈퍼,전남광주 완도군 보길면 부황길 72 전남광주 완도군 보길면 부황리 202-11,verified,false,
고석정,강원 철원군 동송읍 장흥리 725-13,38.185262,127.287954,1465442453,https://map.naver.com/p/entry/place/1465442453,38.1873556,127.2892792,high,고석정,강원 철원군 동송읍 장흥리,verified,false,
수옥폭포,충북 괴산군 연풍면 원풍리 산86-1,36.807013,128.028917,13491593,https://map.naver.com/p/entry/place/13491593,36.80705,128.028725,high,수옥폭포,충북 괴산군 연풍면 원풍리,verified,false,
몰운대,강원 정선군 화암면 몰운리 산43,37.316523,128.809684,19816212,https://map.naver.com/p/entry/place/19816212,37.3152917,128.8084589,high,몰운대,강원 정선군 화암면 몰운리 산43,verified,false,
파도리해변(해안동굴 인근),충남 태안군 소원면 파도리,36.738981,126.133582,,,,,failed,,,not_matched,false,
포천아트밸리,경기 포천시 신북면 아트밸리로 234,37.923174,127.237246,13221909,https://map.naver.com/p/entry/place/13221909,37.9232113,127.2372231,high,포천아트밸리,경기 포천시 신북면 아트밸리로 234 경기 포천시 신북면 기지리 282,verified,false,
쌍산재,전남 구례군 마산면 장수길 3-2,35.215754,127.498043,11823419,https://map.naver.com/p/entry/place/11823419,35.2157392,127.498023,high,쌍산재,전남광주 구례군 마산면 장수길 3-2 쌍산재 전남광주 구례군 마산면 사도리 632,verified,false,
계명대학교 성서캠퍼스,대구 달서구 달구벌대로 1095,35.855868,128.484537,16414172,https://map.naver.com/p/entry/place/16414172,35.8563229,128.4849685,high,계명대학교 성서캠퍼스의양관,대구 달서구 달구벌대로 1095 대구 달서구 신당동 1000-2,verified,false,
문경 선유동계곡,경북 문경시 가은읍 완장리,36.669582,127.976055,13491961,https://map.naver.com/p/entry/place/13491961,36.6712595,127.971675,mid,문경선유동계곡,경북 문경시 가은읍 완장리,verified,false,
무수천,제주 제주시 애월읍 광령리,33.461053,126.447644,13491633,https://map.naver.com/p/entry/place/13491633,33.4618867,126.4477854,high,무수천,제주 제주시 애월읍 광령리,verified,false,
마성 오픈세트장,경북 문경시 마성면 가은로 311-18,36.650822,128.079454,2066426562,https://map.naver.com/p/entry/place/2066426562,36.6508191,128.0794575,high,마성오픈세트장,경북 문경시 마성면 가은로 311-18 경북 문경시 마성면 하내리 590-5,verified,false,
바람의화원 오픈세트장,충북 괴산군 청천면 덕평리 산38-2,36.729875,127.799710,,,,,failed,,,not_matched,false,
경희대학교 평화의전당,서울 동대문구 경희대로 26,37.5986824730534,127.052773814646,13281132,https://map.naver.com/p/entry/place/13281132,37.5986917,127.0527474,mid,경희대학교서울캠퍼스평화의전당,서울 동대문구 경희대로 26 서울 동대문구 회기동 1-5,verified,false,
수영만 요트경기장,부산 해운대구 해운대해변로 84,35.16026170107591,129.14127264196568,,,,,failed,,,not_matched,false,
캐틀앤비 양재천점,서울 서초구 양재천로 131,37.4787997290078,127.041976048942,,,,,failed,,,not_matched,false,
합천영상테마파크,경남 합천군 용주면 합천호수로 757,35.54875124468043,128.0718460684288,13291032,https://map.naver.com/p/entry/place/13291032,35.5484071,128.0728405,high,합천영상테마파크,경남 합천군 용주면 합천호수로 757 경남 합천군 용주면 가호리 256-5,verified,false,
호텔 나루 서울 엠갤러리,서울 마포구 마포대로 8,,,1923905766,https://map.naver.com/p/entry/place/1923905766,37.5374497,126.9442803,mid,호텔 나루 서울 엠갤러리,서울 마포구 마포대로 8 호텔 나루 서울 엠갤러리 서울 마포구 마포동 450,verified,false,
송도 트리플스트리트,인천 연수구 송도과학로16번길 33-1,,,1764383386,https://map.naver.com/p/entry/place/1764383386,37.3800351,126.6605756,mid,트리플스트리트,인천 연수구 송도과학로16번길 33-1 인천 연수구 송도동 170-1,verified,false,
와동육교,경기 파주시 와동동 1471-1,,,,,,,failed,,,not_matched,false,
서울중앙지방법원,서울 서초구 서초중앙로 157,,,1366160733,https://map.naver.com/p/entry/place/1366160733,37.4980062,127.012256,mid,서울중앙지방법원 개방화장실,서울 서초구 서초중앙로 157 서울 서초구 서초동 1701-1,verified,false,
오크우드 프리미어 인천,인천 연수구 컨벤시아대로 165,,,35162649,https://map.naver.com/p/entry/place/35162649,37.389219,126.6445051,mid,오크우드프리미어 인천,인천 연수구 컨벤시아대로 165 오크우드 프리미어 인천 인천 연수구 송도동 6-10,verified,false,
헤이리마을 사거리,경기 파주시 탄현면 헤이리마을길 일대,,,,,,,failed,,,not_matched,false,
고양 선인장전시관,경기 고양시 일산동구 호수로 731,,,1014015652,https://map.naver.com/p/entry/place/1014015652,37.6570866,126.7612189,low,호수공원(선인장전시관),경기 고양시 일산동구 장항동,verified,false,
벚꽃마을 세종그라시아 앞 공원,경기 부천시 원미구 상이로 46 일대,,,,,,,failed,,,not_matched,false,
가톨릭대학교 의정부성모병원,경기 의정부시 천보로 271,,,11686906,https://map.naver.com/p/entry/place/11686906,37.7587045,127.0777625,mid,가톨릭대학교 의정부성모병원,경기 의정부시 천보로 271 가톨릭대학교 의정부성모병원 경기 의정부시 금오동 65-1,verified,false,
경희대 국제캠퍼스,경기 용인시 기흥구 덕영대로 1732,,,1585602073,https://map.naver.com/p/entry/place/1585602073,37.2461309,127.0767193,mid,뉴욕버거 경희대 국제캠퍼스점,경기 용인시 기흥구 덕영대로 1732 경희대 우정원 1층 푸드코트 내 경기 용인시 기흥구 서천동 1,verified,false,
안국빌딩,서울 종로구 율곡로 33,,,19468899,https://map.naver.com/p/entry/place/19468899,37.5759219,126.983388,mid,안국빌딩,서울 종로구 율곡로 33 서울 종로구 안국동 175-87,verified,false,
동호대교,서울 성동구 옥수동 487,,,18783095,https://map.naver.com/p/entry/place/18783095,37.5361223,127.0212191,mid,동호대교,서울 성동구 옥수동,verified,false,
콘래드 서울,서울 영등포구 국제금융로 10,,,21202909,https://map.naver.com/p/entry/place/21202909,37.5255723,126.9266143,mid,콘래드 서울 호텔,서울 영등포구 국제금융로 10 서울 국제금융 센터 서울 영등포구 여의도동 23,verified,false,
팔현캠프,경기 남양주시 오남읍 팔현로 175번길 310-60,,,13418485,https://map.naver.com/p/entry/place/13418485,37.6987001,127.2568979,mid,팔현캠프,경기 남양주시 오남읍 팔현로175번길 264 경기 남양주시 오남읍 팔현리 20,verified,false,
남산 일대,서울 용산구 용산동2가 산 1-11,,,,,,,failed,,,not_matched,false,
그랑시티 시그니처타워,경기 안산시 상록구 해양3로 15,,,1627294611,https://map.naver.com/p/entry/place/1627294611,37.2857613,126.8281224,mid,그랑시티 시그니처타워,경기 안산시 상록구 해양3로 15 경기 안산시 상록구 사동 1639-20,verified,false,
월드컵북로44길,서울 마포구 상암동 35-7,,,,,,,failed,,,not_matched,false,
월드컵북로48길,서울 마포구 상암동 36-28,,,,,,,failed,,,not_matched,false,
국회대로76길,서울 영등포구 여의도동 11-17,,,,,,,failed,,,not_matched,false,
왕십리로5길,서울 성동구 성수동1가 685-201,,,,,,,failed,,,not_matched,false,
송도라마다호텔,인천 연수구 능허대로267번길 29,,,11555545,https://map.naver.com/p/entry/place/11555545,37.4142032,126.6554124,mid,라마다 송도호텔,인천 연수구 능허대로267번길 29 인천 연수구 동춘동 812-1,verified,false,
스포츠타운길,강원 춘천시 삼천동 290-2,,,,,,,failed,,,not_matched,false,
가평성모병원,경기 가평군 가평읍 가화로 75,,,13233409,https://map.naver.com/p/entry/place/13233409,37.8265083,127.5148874,low,성모의원,경기 가평군 가평읍 가화로 75 성모의원 경기 가평군 가평읍 대곡리 232,verified,false,
군축교,강원 인제군 남면 남전리 704-2,,,15136311,https://map.naver.com/p/entry/place/15136311,38.0389146,128.1539463,mid,군축교,강원 인제군 남면 남전리,verified,false,
소양강 인제대교 앞,강원 인제군 남면 남전리 707-1,,,,,,,failed,,,not_matched,false,
성신여대 운정그린캠퍼스,서울 강북구 도봉로76가길 55,,,1995380768,https://map.naver.com/p/entry/place/1995380768,37.6322547,127.0275733,mid,더베이크 성신여대 운정그린캠퍼스점,서울 강북구 도봉로76가길 55 P동 10층 서울 강북구 미아동 147,verified,false,
세검정초등학교 버스정류장,서울 종로구 신영동 124-1,37.6024593796465,126.961287355465,,,,,failed,,,not_matched,false,
산본제일병원,경기 군포시 산본로 374,37.3636596397959,126.931147114043,11525836,https://map.naver.com/p/entry/place/11525836,37.3636652,126.9311607,high,산본제일병원,경기 군포시 산본로 374 산본제일병원 경기 군포시 산본동 1097-4,verified,false,
로미코리아 클래식카 차고,경기 파주시 탄현면 요풍길 68-23,37.7831437838105,126.684234016398,,,,,failed,,,not_matched,false,
거제도 근포땅굴,경남 거제시 남부면 근포3길 42-14,34.7228836813022,128.590211070941,1777930528,https://map.naver.com/p/entry/place/1777930528,34.7228936,128.5902243,high,근포땅굴,경남 거제시 남부면 근포3길 42-14 경남 거제시 남부면 저구리 450-1,verified,false,
거제 한옥펜션 소낭구,경남 거제시 일운면 서이말길 113,,,,,,,failed,,,not_matched,false,
에버랜드,경기도 용인시 처인구 포곡읍 에버랜드로 199,,,11574457,https://map.naver.com/p/entry/place/11574457,37.2933272,127.2013221,mid,에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199 경기 용인시 처인구 포곡읍 전대리 310,verified,false,
한탄강 하늘다리,경기도 포천시 영북면 비둘기낭길 207,,,1114984881,https://map.naver.com/p/entry/place/1114984881,38.0902223,127.2737558,mid,한탄강하늘다리,경기 포천시 영북면 운천리,verified,false,
지혜의숲,경기도 파주시 회동길 145,,,34178163,https://map.naver.com/p/entry/place/34178163,37.7086723,126.6867275,mid,지혜의숲,경기 파주시 회동길 145 경기 파주시 문발동 524-3,verified,false,
보정동 카페거리,경기도 용인시 기흥구 보정동 1344,,,,,,,failed,,,not_matched,false,
3·1만세운동길 계단,대구광역시 중구 동산동 261,,,,,,,failed,,,not_matched,false,
제부도 워터워크,경기도 화성시 서신면 제부리 190-198,,,,,,,failed,,,not_matched,false,
메디테리움 의학박물관,경기 파주시 회동길 338,,,1354573927,https://map.naver.com/p/entry/place/1354573927,37.7156096,126.6919271,mid,메디테리움 의학박물관,경기 파주시 회동길 338 경기 파주시 서패동 474-1,verified,false,
성신여자대학교 운정그린캠퍼스,서울 강북구 도봉로76가길 55,,,1804541411,https://map.naver.com/p/entry/place/1804541411,37.6322547,127.0275733,mid,성신여자대학교 운정그린캠퍼스,서울 강북구 도봉로76가길 55 서울 강북구 미아동 147,verified,false,
아침고요수목원,경기 가평군 상면 수목원로 432,,,11622274,https://map.naver.com/p/entry/place/11622274,37.7427259,127.352525,mid,아침고요수목원,경기 가평군 상면 수목원로 432 경기 가평군 상면 행현리 623-3,verified,false,
인천국제공항,인천 영종구 공항로 272,,,1609342642,https://map.naver.com/p/entry/place/1609342642,37.4411124,126.461462,mid,인천국제공항,인천 영종구 공항로424번길 47 인천 영종구 운서동 2850,verified,false,
합천영상테마파크,경남 합천군 용주면 합천호수로 757,,,13291032,https://map.naver.com/p/entry/place/13291032,35.5484071,128.0728405,mid,합천영상테마파크,경남 합천군 용주면 합천호수로 757 경남 합천군 용주면 가호리 256-5,verified,false,
당진문예의전당,충남 당진시 무수동2길 25-21,,,13282039,https://map.naver.com/p/entry/place/13282039,36.8905275,126.638037,mid,당진문예의전당,충남 당진시 무수동2길 25-21 충남 당진시 읍내동 1062,verified,false,
무원마을 버스정류장,경기 고양시 덕양구 행신동 무원마을단독주택단지,,,,,,,failed,,,not_matched,false,
비맨션,경기 부천시 소사구 소사동로 205,,,2081676435,https://map.naver.com/p/entry/place/2081676435,37.4798489,126.8150822,mid,카페비맨션,경기 부천시 소사구 소사동로 205 3층 경기 부천시 소사구 괴안동 248-2,verified,false,
서강대교,서울 영등포구 여의도동 83-1,,,18999808,https://map.naver.com/p/entry/place/18999808,37.5378529,126.9255699,mid,서강대교,서울 영등포구 여의도동,verified,false,
스위스 그랜드 호텔,서울 서대문구 연희로 353,,,11635169,https://map.naver.com/p/entry/place/11635169,37.5890146,126.9340625,mid,스위스 그랜드 호텔,서울 서대문구 연희로 353 서울 서대문구 홍은동 201-1,verified,false,
에어플레인모드,서울 서대문구 연세로4길 36,,,1237443583,https://map.naver.com/p/entry/place/1237443583,37.5577072,126.9386878,mid,에어플레인모드,서울 서대문구 연세로4길 36 2층 서울 서대문구 창천동 13-36,verified,false,
웅진플레이도시,경기 부천시 원미구 조마루로 2,,,13294864,https://map.naver.com/p/entry/place/13294864,37.4999701,126.7442353,mid,웅진플레이도시,경기 부천시 원미구 조마루로 2 경기 부천시 원미구 상동 572-1,verified,false,
이촌로29길 철도건널목,서울 용산구 이촌로29길 25,,,,,,,failed,,,not_matched,false,
잉글랜드돈까스,인천 제물포구 우현로90번길 7,,,11671277,https://map.naver.com/p/entry/place/11671277,37.4741645,126.6310486,mid,잉글랜드 경양식돈까스,인천 제물포구 우현로90번길 7 혜성빌딩 2층 인천 제물포구 인현동 26-8,verified,false,
중계마을,서울 노원구 중계본동 104-3,,,17111001,https://map.naver.com/p/entry/place/17111001,34.9124487,126.6205625,low,중계마을,전남광주 영암군 시종면 전남광주 영암군 시종면 월악리,verified,false,
백범광장 버스정류장,서울 중구 퇴계로8길 94,,,,,,,failed,,,not_matched,false,
알로프트 서울 명동,서울 중구 남대문로 56,,,560390129,https://map.naver.com/p/entry/place/560390129,37.5623071,126.9819084,mid,알로프트 바이 메리어트 서울 명동,서울 중구 남대문로 56 서울 중구 명동2가 104,verified,false,
미래농원 MRNW,대구 북구 호국로 300-22,,,1818837708,https://map.naver.com/p/entry/place/1818837708,35.9299561,128.6007754,mid,mrnw,대구 북구 호국로 300-22 주차장은 일방 통행길쪽 대구 북구 서변동 495-9,verified,false,
상주중앙시장,경북 상주시 중앙시장길 40-50 일대,,,13347428,https://map.naver.com/p/entry/place/13347428,36.4136439,128.161378,mid,상주중앙시장,경북 상주시 중앙시장길 1-7 경북 상주시 남성동 86-3,verified,false,
두호동 해안로,경북 포항시 북구 해안로 231,,,,,,,failed,,,not_matched,false,
한밤마을 돌담길,대구 군위군 부계면 한밤2길 10 일대,,,,,,,failed,,,not_matched,false,
소소밀밀 서악점,경북 경주시 능남길 15,,,910373277,https://map.naver.com/p/entry/place/910373277,35.8374934,129.2107872,mid,소소밀밀 그림책서점,경북 경주시 포석로1092번길 16 소소밀밀 경북 경주시 황남동 251-2,verified,false,
백빈건널목(삼각지 철길건널목),서울 용산구 한강로3가 40-1007,37.525112,126.960790,,,,,failed,,,not_matched,false,
정희네(정희의 집·편의점),인천 제물포구 제물량로341번길 43,37.482798,126.619095,,,,,failed,,,not_matched,false,
국립중앙도서관,서울 서초구 반포대로 201,37.497423,127.003227,11591186,https://map.naver.com/p/entry/place/11591186,37.4974297,127.0031015,high,국립중앙도서관,서울 서초구 반포대로 201 서울 서초구 반포동 산60-1,verified,false,
팔달공원,경기 수원시 팔달구 팔달산로 108,37.277604,127.010365,13197662,https://map.naver.com/p/entry/place/13197662,37.277575,127.010738,mid,팔달공원,경기 수원시 팔달구 고등동 42-140,verified,false,
운현궁,서울 종로구 삼일대로 464,37.576226,126.987086,11619094,https://map.naver.com/p/entry/place/11619094,37.5761249,126.98705,high,운현궁,서울 종로구 삼일대로 464 운현궁 서울 종로구 운니동 114-10,verified,false,
세종문화회관,서울 종로구 세종대로 175,37.572595,126.975779,11576170,https://map.naver.com/p/entry/place/11576170,37.5722464,126.9757647,high,세종문화회관,"서울 종로구 세종대로 175 , 1층 서울 종로구 세종로 81-3",verified,false,
정수사(강화),인천 강화군 화도면 해안남로1258번길 142,37.607782,126.445604,16563662,https://map.naver.com/p/entry/place/16563662,37.6078094,126.4456081,high,정수사,인천 강화군 화도면 해안남로1258번길 142 인천 강화군 화도면 사기리 467-3,verified,false,
동호대교,서울 성동구 옥수동 487,37.536324,127.021159,18783095,https://map.naver.com/p/entry/place/18783095,37.5361223,127.0212191,high,동호대교,서울 성동구 옥수동,verified,false,
국제성모병원 장례식장,인천 서구 심곡동 291,37.542743,126.684097,,,,,failed,,,not_matched,false,
돌담 권역외상센터 세트장,경기 포천시 영북면 산정리(산정호수 일대),38.071161,127.320868,,,,,failed,,,not_matched,false,
청계천,서울특별시 종로구 서린동 148,37.5691469686793,126.978647068151,13491093,https://map.naver.com/p/entry/place/13491093,37.5696512,127.0056375,mid,청계천,서울 종로구 창신동,verified,false,
IFC서울,서울특별시 영등포구 국제금융로 10,37.5250055230105,126.925874436207,950906101,https://map.naver.com/p/entry/place/950906101,37.5252647,126.9258166,high,IFC서울,서울 영등포구 국제금융로 10 서울 영등포구 여의도동 23-1,verified,false,
29펍 Tokyo Elegant 4호점,서울특별시 강남구 강남대로110길 14,37.50375500787789,127.02606620105381,1899240326,https://map.naver.com/p/entry/place/1899240326,37.5038353,127.0260056,mid,29펍 신논현역점 TOKYO Elegant,서울 강남구 강남대로110길 14 지하1층 서울 강남구 역삼동 810-18,verified,false,
그랜드 워커힐 서울 애스톤하우스,경기 구리시 아차산로 1,37.5599296185078,127.113284244788,1473977395,https://map.naver.com/p/entry/place/1473977395,37.5598902,127.1132471,high,그랜드 워커힐 서울 애스톤하우스,경기 구리시 아차산로 1 워커힐호텔 경기 구리시 아천동 310-1,verified,false,
배팅연습장(남영역),서울 용산구 한강대로81길 32,37.5421127466826,126.971532239389,,,,,failed,,,not_matched,false,
용연리마을(용두리),경북 문경시 문경읍 용연길 97-6,36.7772112014644,128.174225238258,,,,,failed,,,not_matched,false,
문경철로자전거 구랑리역,경북 문경시 마성면 구랑로 20,36.66098884453637,128.09932042498332,,,,,failed,,,not_matched,false,
가람마루 전망대(건지마을 전망대),충북 충주시 동량면 조동리 산 180-14,37.00885851709,127.991836410816,,,,,failed,,,not_matched,false,
문경새재도립공원,경북 문경시 문경읍 새재로 932,36.7619075850083,128.07668565475,11491525,https://map.naver.com/p/entry/place/11491525,36.762714,128.075545,high,문경새재도립공원,경북 문경시 문경읍 새재로 932 경북 문경시 문경읍 상초리 288-1,verified,false,
봉천사,경북 문경시 호계면 봉서2길 201,36.6296057601921,128.227393139077,920908787,https://map.naver.com/p/entry/place/920908787,36.6296113,128.2273878,high,봉천사,경북 문경시 호계면 봉서2길 201 경북 문경시 호계면 봉서리 37-7,verified,false,
국립중앙박물관,서울 용산구 서빙고로 137,,,11620570,https://map.naver.com/p/entry/place/11620570,37.5240867,126.980388,mid,국립중앙박물관,서울 용산구 서빙고로 137 국립중앙박물관 서울 용산구 용산동6가 168-6,verified,false,
파라다이스시티 아트파라디소 새라새,인천 중구 영종해안남로321번길 186,,,,,,,failed,,,not_matched,false,
논현역 교차로,서울 서초구 잠원동 37-12,,,,,,,failed,,,not_matched,false,
순복음강남교회,서울 강남구 역삼로8길 12,,,12034730,https://map.naver.com/p/entry/place/12034730,37.4933127,127.0334431,mid,순복음강남교회,서울 강남구 역삼로8길 12 순복음강남교회 서울 강남구 역삼동 833-6,verified,false,
뵈르뵈르,서울 성동구 연무장7길 6,,,2061739383,https://map.naver.com/p/entry/place/2061739383,35.1497535,129.1125266,low,뵈르뵈르 광안점,부산 수영구 남천바다로 15 1층 부산 수영구 광안동 188-6,verified,false,
바우뫼로41길,서울 서초구 양재동 7-1,,,,,,,failed,,,not_matched,false,
마방로6길,서울 서초구 마방로6길 7-63,,,,,,,failed,,,not_matched,false,
웨이브앤샌드,서울 서초구 언남11길 34-2,,,1307597869,https://map.naver.com/p/entry/place/1307597869,37.4760177,127.0436362,mid,웨이브앤샌드,서울 서초구 언남11길 34-13 1층 웨이브앤샌드 서울 서초구 양재동 267-5,verified,false,
선고리 마을길,충북 제천시 덕산면 선고리 1708,36.8938676221144,128.19714266242,,,,,failed,,,not_matched,false,
서동요테마파크,충남 부여군 충화면 가화리 281-3,36.1444664598795,126.823866371031,19493854,https://map.naver.com/p/entry/place/19493854,36.1453019,126.8235304,high,서동요테마파크,충남 부여군 충화면 충신로 616 충남 부여군 충화면 가화리 270,verified,false,
옛 호서극장,충남 공주시 중동 199,36.4530620024972,127.12381627041,,,,,failed,,,not_matched,false,
미술관 자작나무숲,강원 횡성군 우천면 두곡리 5,37.4927626005527,128.050002973568,11664574,https://map.naver.com/p/entry/place/11664574,37.4927659,128.0496392,high,미술관 자작나무숲,강원 횡성군 우천면 한우로두곡5길 186 강원 횡성군 우천면 두곡리 5,verified,false,
감영길,충남 공주시 반죽동 170-1,36.4528542938369,127.12284734673,,,,,failed,,,not_matched,false,
세이지우드 홍천,강원 홍천군 두촌면 괘석리 산 25,37.8860055264791,128.118713519224,1194921077,https://map.naver.com/p/entry/place/1194921077,37.8859653,128.1186712,high,세이지우드 홍천,강원 홍천군 두촌면 광석로 898-160 강원 홍천군 두촌면 괘석리 산25,verified,false,
불암산 애기봉,경기 남양주시 별내동 산 237-1,37.6648726372514,127.09893328882,1660042405,https://map.naver.com/p/entry/place/1660042405,37.660829,127.1018198,mid,애기봉,경기 남양주시 식송1로 236-88 경기 남양주시 별내동 산237-1,verified,false,
콘래드37그릴앤바,서울 영등포구 여의도동 23,37.5249785804442,126.925298305571,,,,,failed,,,not_matched,false,
서울타워,서울 용산구 용산동2가 산 1-3,37.5489431139548,126.989404159753,11662870,https://map.naver.com/p/entry/place/11662870,37.5512168,126.9882475,mid,N서울타워,서울 용산구 남산공원길 105 서울 용산구 용산동2가 산1-3,verified,false,
