id,place_name,place_type,place_address,place_latitude,place_longitude,phone,opening_hours,break_time,closed_days,featured_count,featured_works,featured_categories,scene_descriptions,source_url,last_updated
food_00011,데코아발림 본점,cafe,서울특별시 마포구 독막로15길 13-6,37.548376,126.92179,0507-1357-1970,"월,수-토 12시 - 23시, 일 14시 - 23시",정보없음,화요일,1,#좋맛탱: 좋은 맛에 취하다,drama,"[#좋맛탱: 좋은 맛에 취하다] 충남이 카페의 용암초콜릿 케이크가 먹고 싶었다. SNS에 올라온 부정적인 댓글 때문에 자신이 부족하다고 느끼지만, 연남은 그녀에게 자신을 격려한다. 시크릿가든 스타일로 충남과의 키스를 꿈꾸는 연남이도 여기에 있다.",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00012,정항우케익 서울연남점,cafe,서울특별시 마포구 동교로29길 48,37.56249,126.92278,0507-1380-1301,화-일 10시 - 22시,정보없음,월요일,1,#좋맛탱: 좋은 맛에 취하다,drama,"[#좋맛탱: 좋은 맛에 취하다] 그녀는 어린 시절의 달달한 만남 때문에 카페 주인 홍대영(김성규)을 짝사랑하고 있는 것으로 밝혀졌다. 1화에서는 학교 선배인 김태이(HELLOVENUS 유영), 이연남(김민구)과 함께 온다. (대영이가 연남과 인연이 있는 줄도 모르고.)",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00013,공간비틀즈,restaurant,서울특별시 마포구 와우산로29길 27 B1,37.555019,126.92838,,월-토 19시 - (익일) 06시,정보없음,일요일,1,#좋맛탱: 좋은 맛에 취하다,drama,"[#좋맛탱: 좋은 맛에 취하다] 1화에서 소름 끼치는 선배 지수가 저녁 식사 후 충남에게 집까지 태워주려 하고, 연남이 대신 걸어주겠다고 제안하는 모습이 나온다. 2화에서 연남은 술에 취한 충남이 지수와 함께 떠났다는 사실을 알고 급히 식당을 나선다.",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00014,보헤미안박이추커피,cafe,강원도 강릉시 사천면 해안로 1107,37.846843,128.86688,033-642-6688,"평일 09시 - 20시, 주말 09시 - 19시",정보없음,연중무휴,1,1%의 어떤것,drama,[1%의 어떤것] 14회에서 이재인(하석진)과 김다현(전소민)이 해변 데이트를 마치고 이곳에 왔다. 다음 날 각자의 길을 갈 때 어떻게 할 것인지 이야기하고(계약기간이 끝나기 때문에) 재인은 다현에게 목걸이를 선물한다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00015,오페라 디바스,restaurant,경기도 고양시 덕양구 행주산성로 141,37.59965,126.81624,0507-1329-2501,매일 11시 30분 - 22시,정보없음,연중무휴,5,"18 어게인 | 내 연애의 모든것 | 로꼬 | 안녕 나야! | 지금, 헤어지는 중입니다","drama,artist","[18 어게인] 1회에서 홍대영(윤상현)이 두 자녀 홍시아(노정의), 홍시우(려운)와 함께 이 식당에서 점심을 먹었다. || [내 연애의 모든것] 16회에서 김수영(신하균)과 노민영(이민정)은 이별 후 이 식당에서 소개팅을 한다. || [로꼬] 로꼬와 화사의 '주지마'가 탄생한 곳 || [안녕 나야!] 16화에서 한지만(윤주상)이 이 장소에서 댄스 레슨을 받습니다. || [지금, 헤어지는 중입니다] 13회에서 하영은(송혜교)은 이 식당에서 패션 매거진 '누벨바그' 기자와 만나 인터뷰를 거절한다.",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00016,모로미쿠시 광교카페거리점,restaurant,경기도 수원시 영통구 센트럴파크로127번길 48,37.294673,127.05381,031-215-4222,매일 17시 30분 - (익일) 01시,정보없음,연중무휴,3,18 어게인 | 너에게 가는 속도 493km | 사내맞선,drama,[18 어게인] 18회에서 절친 고덕진(김강현)과 이 이자카야에서 하트 투 하트 토크를 나눴다. || [너에게 가는 속도 493km] 11회에서 남매 박태준(채종협)과 박준영(박지현)이 이 식당에 술을 마시러 오는 모습이 그려졌다. || [사내맞선] 5회에서 진영서(설인아)는 이 인기있는 동네 식당에서 저녁을 먹기로 결정했습니다,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00017,파머스테이블,restaurant,경기도 파주시 탄현면 헤이리마을길 59-77,37.7902235,126.695397,031-948-6225,"화-목, 주말 11시 30분 - 21시, 금 13시 30분 - 21시","화-목 15시 - 17시, 주말 15시 30분 - 16시 30분",월요일,32,"18 어게인 | 간 떨어지는 동거 | 경우의 수 | 기름진 멜로 | 김비서가 왜 그럴까 | 나는 길에서 연예인을 주웠다 | 날 녹여주오 | 너에게 가는 속도 493km | 당신이 잠든 사이에 | 레버리지:사기조작단 | 로맨스는 별책부록 | 사내맞선 | 손 꼭 잡고, 지는 석양을 바라보자 | 숨바꼭질 | 신사와 아가씨 | 아는 와이프 | 앙큼한 돌싱녀 | 어바웃타임 | 여우각시별 | 우리, 사랑했을까 | 운명처럼 널 사랑해 | 월간 집 | 월수금화목토 | 으라차차 와이키키 | 은주의 방 | 진심이 닿다 | 펜트하우스 3 | 플레이어 | 하나뿐인 내편 | 하백의 신부 2017 | 황금빛 내 인생 | 흑기사",drama,"[18 어게인] 18회에서 홍대영(윤상현)과 정다정(김하늘)은 두 자녀 홍시아(노정의), 홍시우(려운)와 함께 이곳에서 가족 회식을 가졌다. || [간 떨어지는 동거] 3회에서 계선우(배인혁)가 이담(걸스데이 혜리)을 이곳으로 데려와 식사를 시켰다. || [경우의 수] 9화에서 한진주(백수민)와 그녀의 단골 타이거슈가 직원(강윤제)이 데이트를 위해 이 식당을 찾았다. || [기름진 멜로] 16회에서 채설자(박지영)는 돈을 벌기 위해 몇 년 전 떠났던 '자이언트 호텔'의 셰프이자 전 남자친구 왕춘수(임원희)를 이곳에서 만난다. || [김비서가 왜 그럴까] 5회에서 이성연(이태환)과 김미소(박민영)가 이 식당에서 밥을 먹었다. || [나는 길에서 연예인을 주웠다] 3회에서 김회장(강성진)이 미르(지호성), 진세라(애프터스쿨 리지)를 만나 강준혁(성훈)의 행방을 알아봤다. || [날 녹여주오] 마동찬(지창욱)과 나하영(윤세아)은 이날 저녁식사를 위해 이 식당에서 만났다. || [너에게 가는 속도 493km] 12회에서 육성환(김무준)은 이유민(서지혜)을 이 식당으로 초대해 봄까지만 기다려달라고 부탁한다. || [당신이 잠든 사이에] 1회에서 남홍주(배수지)가 이유범(이상엽)을 데리고 밸런타인데이에 저녁을 먹으러 나갔다. || [레버리지:사기조작단] 1회에서 황수경(전혜빈)과 백중구 회장(장광)이 이 식당에서 함께 식사를 했다. || [로맨스는 별책부록] 12회에서 이 식당은 남산 근처에 위치한 것으로 추정되는 '로맨틱 테이블' 레스토랑으로 등장합니다. 차은호(이종석)와 강단이(이나영)는 이곳에서 로맨틱한 저녁 데이트를 합니다. || [사내맞선] 9회에서 차성훈(김민규)은 진영서(설인아)를 이 식당으로 초대해 고아원 원장인 어머니(김정영)를 소개했다. || [손 꼭 잡고, 지는 석양을 바라보자] 23회에서 남현주(한혜진)가 장석준(김태훈)과 이 곳에서 만날 예정이었지만 그녀가 그에게 전화를 걸었을 때-이미 식당에서 기다리고 있었다-그는 병원에 입원해 있으니 기다리지 말라고 그녀에게 말한다. || [숨바꼭질] 18회에서 하연주(엄현경)가 차은혁(송창의)이 집에 두고 간 옷을 건네주기 위해 이곳에서 차은혁(송창의)을 만나자고 한다. || [신사와 아가씨] 14회에서 이용국(지현우)과 이세련(윤진이)이 이 식당에서 점심을 먹었다. || [아는 와이프] 15회에서 극 중 차주혁(지성)과 서우진(한지민)이 비밀 데이트를 위해 이곳을 찾는다. || [앙큼한 돌싱녀] 12회에서 차정우(주상욱)는 나애라(김민정)의 투구 성공을 축하하기 위해 마감 시간까지 이곳에서 기다린다. || [어바웃타임] 11회에서 장치앙(우효광)이 이도하(이상윤)와 상의 없이 계약을 맺는다는 소식을 들은 베스(임세미)는 치앙에게 이 자리에서 만나자고 한다. 식당에서 에피소드에서 도하와의 계약을 보류해달라고 요청합니다. || [여우각시별] 32회에서 다섯 친구 이수연(이제훈), 한여름(채수빈), 오대기(김경남), 나영주(이수경), 고은섭(SF9 로운)이 술 마시러 왔다 || [우리, 사랑했을까] 10회에서 오대오(손호준)와 주아린(김다솜)이 이 식당에서 점심을 먹었다. || [운명처럼 널 사랑해] 14회에서 김미영(장나라)과 다니엘 피트(최진혁)가 이곳에서 만났다. || [월간 집] 15화에서 월간지 팀이 이 레스토랑에서 함께 점심을 먹고 남상순(안창환)은 자신이 여의주(채정안)와 사귀고 있다는 사실을 숨기려 한다. || [월수금화목토] 14회에서 정지호(고경표)와 전처 정지은(이주빈)이 이곳에 만나 서로의 행복을 바란다. || [으라차차 와이키키] 3회에서 이준기(이이경)는 지수(서은우), 엄마(이지하)와 함께 이곳에서 점심식사를 했다. || [은주의 방] 12회에서 서민석(김재영)은 심은주(류혜영)와의 데이트를 위해 이 식당을 예약했다. || [진심이 닿다] 5회에서 여기에 권정록(이동욱)과 유여름(손성윤)이 오고 그녀는 방금 맡은 사건에 대해 조언을 구합니다. 이 점심 데이트를 위해 정록은 오윤서(유인나)를 두고 떠났습니다. || [펜트하우스 3] 9화에서 심수련(이지아)과 주석경(한지현)이 이 식당에서 함께 시간을 보내는 행복한 시절을 회상한다. || [플레이어] 2회에서 장검사(김원해)는 처음 받은 저울 오브 다이크 USB 드라이브가 천 회장을 감옥에 가두는 데 어떻게 도움이 되었는지 회상합니다. || [하나뿐인 내편] 오은영(차화연)은이 식당에서 정기적으로 그녀의 친구들을 만납니다. 예를 들어 에피소드 1에서 그녀는 여기에서 그녀의 친구들을 만나기로 되어 있었지만(여기에서 그녀에게 전화를 걸었던) 그녀는 뒤늦은 남편의 기일을 준비하느라 그것을 완전히 잊어 버렸습니다. 5회에서는 모두 이곳에서 다시 만나기로 한다. || [하백의 신부 2017] 12회에서 극 중 윤소아(신세경)와 후예(임주환)가 이곳에서 회식을 한다. || [황금빛 내 인생] 52회에서 서지안(신혜선)과 최도경(박시후)은 지안이 핀란드 유학을 마치고 한국에 잠시 머무는 동안 이곳에서 우연히 소개팅으로 만난다. || [흑기사] 11회에서 수호(김래원)는 하라(신세경)가 이 식당에 도착하기를 기다린다.",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00018,엘빈에비뉴라운지,restaurant,서울특별시 강남구 강남대로92길 13,37.4990249,127.02849,0507-1314-9449,월-토 19시 - (익일) 03시,정보없음,일요일,44,18 어게인 | 그래서 나는 안티팬과 결혼했다 | 남자친구 | 낮과 밤 | 너도 인간이니 | 너의 노래를 들려줘 | 더 패키지 | 또! 오해영 | 라디오 로맨스 | 런온 | 레버리지:사기조작단 | 로맨스는 별책부록 | 로봇이 아니야 | 리갈하이 | 마녀의 법정 | 마인 | 멈추고 싶은 순간: 어바웃 타임 | 멜로가 체질 | 무한도전 | 보이스 | 부암동 복수자들 | 불야성 | 서른이지만 열일곱입니다 | 스카이캐슬 | 스토브리그 | 시크릿 부티크 | 쌈 마이웨이 | 아버지가 이상해 | 어게인 마이 라이프 | 얼어죽을 연애따위 | 완벽한 아내 | 으라차차 와이키키 | 진검승부 | 파수꾼 | 펜트하우스 | 편의점 샛별이 | 포레스트 | 푸른 바다의 전설 | 풍선껌 | 하백의 신부 2017 | 하자있는 인간들 | 화유기 | SKY 캐슬 | VIP,"drama,show","[18 어게인] 12회에서 추애린(이미도)이 고덕진(김강현)을 불러 이 술집에 술을 들이키는 모습이 그려졌다. || [그래서 나는 안티팬과 결혼했다] 8회에서 이근영(최수영)이 예능 프로그램 '그래서 나는 안티팬과 결혼했다' 촬영을 위해 이곳을 찾았다. || [남자친구] 5회에서 정우석(장승조)은 이 술집 B2 라운지 옆 개인실 캐빈에서 비서로부터 김진혁(박보검)에 대한 비밀 보고를 받는다. || [낮과 밤] 4화에서 백야재단 오정환(김태우)이 동료들을 이 술집에서 만난다. || [너도 인간이니] 4화에서 지영훈(이준혁)과 남신Ⅲ(서강준)가 조 기자를 이 술집으로 데려왔다. || [너의 노래를 들려줘] 10화 말미에 남주완(송재림)은 강명석(송영규) 교수와 이 술집에서 만났고 수상한 남자가 이후 합류한다. || [더 패키지] 1화에서 한소란(하시은)은 파리에 있을 때 이 바에서 주선한 소개팅을 떠올린다. || [또! 오해영] 2회 회상 장면에서 이진상(김지석)이 박도경(에릭)에게 한태진(이재윤)이 어떻게 장한구 회장(강남길)으로부터 자금 지원을 받는지 그리고 도경이 어떻게 사장과의 친밀함을 활용해 그에게 다시 돌아오는지를 설명하는 모습을 볼 수 있다 || [라디오 로맨스] 2회에서 송그림(김소현)은 퇴근 후 지수호(윤두준)의 동료 배우들과 그의 새 드라마 동료들의 초대로 이곳 모임에 참석한다. || [런온] 12회에서 정지현(연제욱)은 서태웅(최재현)과 함께 이 술집에서 술자리를 가졌다. || [레버리지:사기조작단] 12회에서 류로이(김권)가 나머지 팀이 지켜보는 가운데 미사건설 최세리(박정아)를 미끼로 찾아온다. || [로맨스는 별책부록] 5화에서 싱글 고유선(김유미)은 친구들과 만나 술 한잔하고 친구들이 남편과 아이들에 대해서만 이야기하는 것을 듣고는 빨리 떠납니다. || [로봇이 아니야] 13회에서 황유철(강기영)이 술을 마시러 이곳에 오고 예리엘(황승운)에게 프로포즈 하기 위해 김민규(유승호)와 데이트를 하고 있던 예리엘(황승운)을 불러들인다. || [리갈하이] 6회에서 B&G 로펌은 강기석(윤박)이 고태림(진구)의 로펌을 이기고 이 술집에서 승리한 것을 자축했다. || [마녀의 법정] 11회에서 양유진(손담비)이 이상현 셰프와 술자리를 하러 왔다. || [마인] 4회에서 이마리(홍지윤)는 라파엘의 아버지의 뜻에 따라 다이아몬드화장품 대표이사로 부임한 전 남자친구를 이 술집에서 만난다. || [멈추고 싶은 순간: 어바웃 타임] 12화에서는 사랑에 지친 도하가 돌아와서 술에 취해 그의 비서가 미카엘라가 나타날 때까지 그녀를 부른다. || [멜로가 체질] 8회에서 황한주(한지은)와 드라마 제작사 대표 이소진(김영아)은 신인 극작가 임진주(천우희), 손 범수 감독(안재홍)과의 회식을 마치고 이 곳에서 술을 마신다. || [무한도전] 499회 신들의 전쟁 특집 촬영한 강남 라운지 바 || [보이스] 6화에서 무진혁(장혁)과 강권주(이하나)는 클럽 마담을 살인 사건으로 인터뷰하기 위해 이곳을 찾는다. || [부암동 복수자들] 3회에서 사회적 어벤저스 클럽의 적과 적 3인방 남편 이병수(최병모)와 배영표(정석용), 학교장 홍상만(김형일)은 이곳에서 만난다. || [불야성] 1회에서 서이경(이요원)은 조폭과 함께 1층에서 러시안룰렛을 펼쳤다. || [서른이지만 열일곱입니다] 13회에서 채움의 고객 중 한 명인 박모씨는 우서리(신혜선)에게 그녀를 개인적으로 만나기를 바라며 일부러 사무실에 두고 온 휴대폰을 돌려달라고 이 바에 와달라고 부탁했다. || [스카이캐슬] 2, 6, 8회에 나온 바, 룸에서 술 먹는 장면 || [스토브리그] 2화(전체 1화)에서 드림즈 감독 최용구(손광업) 주변 세력이 이 술집에서 만난다 || [시크릿 부티크] 1화에서 DEO 그룹의 만찬이 열리는 곳은 바로 이 술집이다. || [쌈 마이웨이] 2회에서 최애라(김지원)의 결혼식이 끝나고 모두가 술을 마시러 가는 곳이다. || [아버지가 이상해] 37화에서 안중희 (이준)는 그가 자신의 아버지라고 생각했던 사람이 아버지가 아니라는 사실을 알게 된 후 이 곳으로 술을 마시러 온다. || [어게인 마이 라이프] 15회에서 김희우(이준기)가 이민수(정상훈)와 함께 술을 마신 곳이다. || [얼어죽을 연애따위] 8회에서 박재훈(최시원)은 이 술집에서 첫 키스를 했다. || [완벽한 아내] 1회에서 구정희(윤상현)는 여기에서 고객 만찬을 합니다. || [으라차차 와이키키] 11회에서 이준기(이이경)는 강서진(고원희)에게 청력장애 PD 비서와 합류를 부탁한다. || [진검승부] 6회에서 고중도(이시운)와 백은지(주보영)가 이 술집에 자신을 소개하는 모습이 그려졌다. || [파수꾼] 1화에서 장도한(김영광)이 술을 마시며 침입하는 술꾼으로부터 한 여성을 구하는 장소이다. || [펜트하우스] 14회에서 오윤희(유진)는 이 술집에서 로건리(박은석)를 만난다. || [편의점 샛별이] 편의점샛별이에서 한선화가 와인을 마신 바 || [포레스트] 27회(전체 14회)에서 박형수(이시훈)가 이 곳에서 태성그룹 조광필(김영필)을 만나러 왔고, 정영재(조보아)를 경찰에서 석방하도록 요구했다. || [푸른 바다의 전설] 1화에서 허준재(이민호)는 술집에서 마술로 여자를 홀린다. || [풍선껌] 2회에서 절친 강석준(이종혁)과 조동일(박원상)이 이 술집에서 한 잔 하는 곳 || [하백의 신부 2017] 10회에서 반신신 후예(임주환)가 술을 마시는 모습이 그려졌다. || [하자있는 인간들] 주서연의 (오연서) 오빠 주원석(차인하)이 운영하는 게이바이다. 1화에서 서연은 정태(강태오 카메오)와 헤어진 후 술을 마시러 왔다. || [화유기] 6회에서 손오공(이승기)과 프로스트 장군(성혁)은 오늘 밤까지 삼양/진선미(오연서)를 어떻게 제거할지 계획을 세우기 위해 여기에서 만난다. 오공은 결국 그럴 수 없는 모든 변명을 늘어놓는다. || [SKY 캐슬] 2회에서 강준상(정준호)은 아내를 잃은 박수창(유성주)과 함께 술을 마시러 왔다. 그리고 준상은 수창이 아들 박영재(송건희)를 아내 자살의 범인으로 말해 놀랐다. || [VIP] 29회(전체 15회)에서 박성준(이상윤)은 하재웅 부사장(박성근)을 비롯한 성운백화점 주주들과의 만남을 위해 이곳을 찾았다.",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00019,C156,restaurant,서울특별시 광진구 동일로 156,37.546081,127.06649,0507-1311-0060,매일 12시 - 22시,15시 - 17시,명절(당일),13,18 어게인 | 경우의 수 | 그놈이 그놈이다 | 그래서 나는 안티팬과 결혼했다 | 나 홀로 그대 | 내 아이디는 강남미인 | 어느 날 우리 집 현관으로 멸망이 들어왔다 | 으라차차 와이키키 2 | 절대 그이 | 좀비탐정 | 징크스의 연인 | 터치 | 호텔 델루나,drama,[18 어게인] 이 장소는 2회에서 정다정(김하늘)과 절친 추애린(이미도)이 술을 마시러 왔다가 그날 저녁 아르바이트생으로 오빠를 도와주는 일권과 마주치는 최일권(이기우)의 동생이 운영하는 레스토랑 바로 등장한다.. || [경우의 수] 10회 진상혁(표지훈)의 타이거슈가 직원(강윤제)과의 데이트로 이곳에 온다. 화장실에 있는 동안 상혁은 진주의 남자친구가 다른 여자와 통화하는 것을 우연히 듣고 그가 금을 캐는 사람이라는 것을 이해하고 진주와 헤어지자고 요구한다. || [그놈이 그놈이다] 서현주와 여자친구들은 김선희(최명길)가 보낸 사람이 자신을 염탐하고 있다는 사실을 모른 채 9회에서 황지우(윤현민)와 술을 마시러 온다 || [그래서 나는 안티팬과 결혼했다] 최재준(황찬성)과 오인형(한지안)은 1회에서 시상식에서 대상을 받는 JJ가 지켜보는 가운데 이곳에서 식사를 한다. 7화에서는 JJ와 인형이 함께 저녁 식사를 하러 돌아왔다. || [나 홀로 그대] 3화에서 한소연(고성희)은 짝사랑하는 선배이자 매니저 연강우(이기찬 분)를 만나기 위해 이곳에 출연한다. || [내 아이디는 강남미인] 4회에서 켈룬 퍼퓸 이벤트가 열리는 곳이 바로 이 공간이다. || [어느 날 우리 집 현관으로 멸망이 들어왔다] 에피소드 7에서 이 장소에서 팀 만찬을 하고 초대된 작가가 있을 때 짜증이 나자 탁동경(박보영)은 그를 제자리에 앉히고 자리를 떠난다. || [으라차차 와이키키 2] 차우식(김선호)이 5화에서 다영(박아인)과 데이트를 하는 모습이 나온다. || [절대 그이] 15회에서 만찬이 여기서 벌어지고 마왕준(홍종현)은 다시 엄다다(방민아)와 대화를 시도하지만 허사가 된다. || [좀비탐정] 최종화 12화에서 본 할로윈 파티가 이곳에서 펼쳐진다. || [징크스의 연인] 대장경(이호정)은 이곳에서 선민준(지도훈)과 결혼을 강요하는 어머니를 만난다. || [터치] 7회에서 이 장소에서 민강호(송재희)를 만나 사업 제안을 한다. || [호텔 델루나] 호텔 델루나 10~12회와 14회에서는 장만월(이지은)이 이곳에서 원한에 가득 찬 유령 설지원(데이비드)에게 손을 내미는 모습이 그려졌다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00020,벌스가든,cafe,서울특별시 마포구 성미산로23길 44,37.565239,126.92054,0507-1364-1888,"화-토 12시 - 22시 , 일 12시 - 21시",정보없음,월요일,1,18 어게인,drama,[18 어게인] 12회에서 정다정(김하늘)은 홍대영(윤상현)과 함께 입구 옆 쉼터를 찾았던 순간을 회상한다. 그리고 그는 우산과 꽃을 들고 돌아오기 위해 잠시 떠납니다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00021,곤밥,restaurant,서울특별시 마포구 토정로 105,37.54516,126.92256,02-336-5157,월-토 16시 - 24시,정보없음,일요일,10,18 어게인 | 그녀의 사생활 | 뷰티 인사이드 | 사운드트랙 #1 | 세상에서 제일 예쁜 내 딸 | 쌈 마이웨이 | 열여덟의 순간 | 일단 뜨겁게 청소하라 | 훈남정음 | 흑기사,drama,[18 어게인] 8회에서 예지훈(위하준)이 정다정(김하늘)을 저녁식사로 이 식당에 데려온다. 그리고 그들이 떠날 때 여사장님(박은영 카메오)과 지훈은 모두 다정에게 사인을 부탁한다. || [그녀의 사생활] 4회에서 이순주(박진주)가 가족들과 함께 이 식당에서 점심을 먹는 모습을 목격한다 || [뷰티 인사이드] 1화에서 서도재(이민기)와 한세계(서현진)가 출장 먹으러 왔다. 15회에서는 강사라(이다희 분)와 류은호(안재현 분)가 밥을 먹으러 찾아와 그녀에게 판사가 되고 싶다고 자신이 서울대 졸업생이라고 말한다. || [사운드트랙 #1] 이은수(한소희)와 한선우(박)의 친구인 결한(박훈)과 마리(박민정) 부부가 운영하는 식당이다. || [세상에서 제일 예쁜 내 딸] 28회에서 한태주(홍종현)와 강미리(김소윤)가 저녁 식사를 위해 이곳에서 만난다. || [쌈 마이웨이] 쌈마이웨이에서 나온 가정집 분위기의 식당 || [열여덟의 순간] 13회에서 결(강기영)이 제자 최준우(옹성우)를 데리고 이 식당에서 점심을 먹으러 간다. || [일단 뜨겁게 청소하라] 2회에서 길오솔(김유정)은 동생 길오돌(이도현)과 절친 전영식을 데려온다. || [훈남정음] 8화에서 정음(황정음)과 그녀의 절친 양코치(오윤아)가 막걸리를 곁들인 파 팬케이크를 먹는 식당 '명불허'로 등장한다. || [흑기사] 3회에서 정해라(신세경)와 문수호(김래원)가 밥 먹으러 왔다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00022,올드문래,restaurant,서울특별시 영등포구 도림로 433-6,37.5138911,126.8942605,,"월-목 11시 - 24시, 금 11시 - (익일) 01시, 토 12시 - (익일) 01시, 일 12시 - 24시",정보없음,연중무휴,5,18 어게인 | 간 떨어지는 동거 | 기상청 사람들: 사내연애 잔혹사 편 | 스타트업 | MBC파워매거진,"drama,show","[18 어게인] 8회에서 정다정(김하늘)은 절친 추애린(이미도)을 이 식당에서 만났다. || [간 떨어지는 동거] 2회에서 이담(걸스데이 혜리)은 고기를 먹고 싶어서 친구 최수경(박경혜), 도재진(김도완)과 함께 이곳에서 역사학부 모임에 참석하지만 프라이드 치킨(그녀가 먹으면 안되는 음식)을 먹고 있는 자신을 발견합니다. || [기상청 사람들: 사내연애 잔혹사 편] 3회에서 이시우(송강)와 진하경(박민영)이 저녁식사를 하러 왔다. || [스타트업] 9회에서 남도산(남주혁)은 사촌으로부터 도산이 더 이상 도산의 대표가 아니라는 사실을 부모님이 알게 된 후 도산은 아버지를 만났을 때 하고 싶은 말을 연습하기 시작하고 결국 눈물을 흘린다 || [MBC파워매거진] MBC파워매거진 300회 커피 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00023,시우식당,restaurant,서울특별시 종로구 필운대로 18,37.577713,126.96952,02-733-4172,평일 11시 - 21시,정보없음,주말,4,18 어게인 | 시크릿 부티크 | 아는 와이프 | 일단 뜨겁게 청소하라,drama,[18 어게인] 8회에서 술을 마시러 식당에 찾아와 홍대가 희생한 모든 것을 생각하며 눈물을 흘린다. || [시크릿 부티크] 16회에서 이현지(고민시)와 윤선우(김재영)는 식당에서 함께 저녁 식사를 하며 제니 장(김선아)을  짝사랑하며 그를 일으켜 세웠다고 고백했다. || [아는 와이프] 차주혁(지성)의 친구 오상식(오의식)이 운영하는 식당이다. 1화에서 주혁은 아내와 싸운 후 밥을 먹으러 찾아와 친구들에게 이혼하고 싶다고 말한다. 2화에서는 또 한 번의 싸움 끝에 주혁이 이곳에 다시 왔지만 문이 닫혀있다. || [일단 뜨겁게 청소하라] 마지막 16회에서 길오솔(김유정)과 장순결(윤균상)은 2년간의 미국 체류를 마치고 이곳에 와서 오랜만에 그녀를 만난다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00024,파로그랜드,restaurant,서울특별시 중구 을지로5길 26,37.567435,126.98516,02-6030-8585,월-토 11시 30분 - 22시,14시 30분 - 17시 30분,일요일,10,18 어게인 | 그 남자의 기억법 | 맨몸의 소방관 | 별에서 온 그대 | 역도요정 김복주 | 영혼수선공 | 첫사랑은 처음이라서 | 퍼퓸 | 하자있는 인간들 | SKY 캐슬,drama,"[18 어게인] 12회에서 정다정(김하늘)은 이 식당에 점심식사를 초대받았다. || [그 남자의 기억법] 12회(전체 6회)에서 이정훈(김동욱), 여하진(문가영), 정훈 어머니가 함께 식사하는 모습이 그려졌다. || [맨몸의 소방관] 최종회 4회에서 한진아(정인선)가 강철수(이준혁)를 이곳으로 데려와 식사를 시켰다. || [별에서 온 그대] 1회에서 이희경(박해진), 천송이(전지현), 유세미(유인나)가 이 식당에서 저녁을 먹은 곳이다. || [역도요정 김복주] 14회 정재이(이재윤)는 고아영(유다인)을 이 레스토랑으로 초대했다. || [영혼수선공] 31화(전체 16화)에서 인동혁(태인호)과 지영원(박예진)이 이곳에서 회식을 하고 미국의 John Hopkins에서 1년 동안 배치된 것에 대해 그녀에게 알려준다. || [첫사랑은 처음이라서] 9화에서 서도현(정진영)과 한송이(정채연)가 데이트를 하러 왔다. || [퍼퓸] 3화에서 이 식당에서 서이도(신성록)와 민예린(고원희)은 식사를 한다. || [하자있는 인간들] 1화에서 이강우(안재현)와 이민혁(구원)이 가족 만찬을 마치고 이 식당을 찾아왔다. || [SKY 캐슬] 6회에서 한서진(염정아)과 선생님 김주영(김서형)이 이곳에서 만나 점심을 먹는다.",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_00025,옛날초당순두부,restaurant,강원도 강릉시 경포동 운정길 141,37.786707,128.892774,0507-1333-0557,매일 07시  - 21시,정보없음,연중무휴,1,1박2일 시즌1,show,[1박2일 시즌1] 글로벌특집 2탄을 촬영한 순두부 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_00026,단천식당,restaurant,강원도 속초시 아바이마을길 17,38.202626,128.593672,033-632-7828,매일 08시 30분 - 19시,15시 30분 - 16시,연중무휴,2,1박2일 시즌1 | 빅톤,"show,artist",[1박2일 시즌1] 1박2일 멤버들이 방문한 순대 맛집 || [빅톤] 빅톤 전쟁의 서막 4화에서 나온 맛집 식당,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_00027,장금성,restaurant,강원도 원주시 판부면 치악로 1000,37.274739,128.014985,033-765-1267,매일 10시 30분 - 20시 30분,정보없음,"1, 3번째 수요일",1,1박2일 시즌1,show,[1박2일 시즌1] 성탄특집을 촬영한 짬뽕 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_00028,숲속의빈터 방동막국수,restaurant,강원도 인제군 기린면 조침령로 496,37.952463,128.358508,033-461-0419,매일 10시 30분 - 20시,15시 20분 - 16시,연중무휴,1,1박2일 시즌1,show,[1박2일 시즌1] 1박2일 멤버들이 방문한 막국수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
