work_id,title,title_official,title_en,title_aliases,title_category,title_cast,broadcaster,air_period,air_status,location_count,location_geocoded,region_count,top_region,wikidata_qid,wiki_lang_count,en_wiki_title,en_views_12m,score_global,score_interest,score_data,score_total,rank,is_top100,poster_url,description,kdramamap_url,last_updated
w_0058,기적의형제,기적의 형제,Miracle Brothers,기적의 형제;Miracle Brothers;奇跡の兄弟;奇迹的兄弟,drama,정우;배현성,JTBC,2023-06-28 ~ 2023-08-17,방영종료,63,58,3,서울특별시,Q118680642,7,Miraculous Brothers,18563,7.0,4.67,19.6,31.27,343,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B8%B0%EC%A0%81%EC%9D%98%ED%98%95%EC%A0%9C.webp,,https://kdramamap.com/drama/%ea%b8%b0%ec%a0%81%ec%9d%98%ed%98%95%ec%a0%9c/,2026-07-29
w_0471,후아유,후아유 : 학교 2015,Who Are You: School 2015,후아유 : 학교 2015;Who Are You: School 2015;恋するジェネレーション;Who Are You－學校2015;후아유 - 학교 2015;Huayu: Hakgyo 2015,drama,김소현;남주혁;육성재,KBS2,2015-04-27 ~ 2015-06-16,방영종료,11,11,3,서울특별시,Q19603928,22,Who Are You: School 2015,,22.0,0.0,9.12,31.12,344,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%9B%84%EC%95%84%EC%9C%A0.webp,,https://kdramamap.com/drama/%ed%9b%84%ec%95%84%ec%9c%a0/,2026-07-29
w_0236,수사반장1958,수사반장 1958,Chief Detective 1958,수사반장 1958;Chief Detective 1958;捜査班長1958;搜查班長1958;Chief Investigator 1963;수사반장 1963;수사반장: 더 비기닝,drama,이제훈;이동휘;최우성;윤현수,MBC,2024-04-19 ~ 2024-05-18,방영종료,18,18,11,대전광역시,Q121438415,9,Chief Detective 1958,39026,9.0,10.28,11.75,31.03,345,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%88%98%EC%82%AC%EB%B0%98%EC%9E%A51958.webp,,https://kdramamap.com/drama/%ec%88%98%ec%82%ac%eb%b0%98%ec%9e%a51958/,2026-07-29
w_0154,멋진신세계,멋진 신세계,My Royal Nemesis,멋진 신세계;My Royal Nemesis;素晴らしい新世界;我的王室死對頭;Brave New World;Meotjin Sinsegye;Wicked World,drama,임지연;허남준,SBS,2026-05-08 ~ 2026-06-20,방영종료,112,112,9,서울특별시,Q136763742,11,My Royal Nemesis,,11.0,0.0,20.0,31.0,346,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A9%8B%EC%A7%84%EC%8B%A0%EC%84%B8%EA%B3%84.webp,"《멋진 신세계》는 조선의 악녀 영혼이 무명배우 신서리에게 깃들며 악질 재벌 차세계와 충돌하는 판타지 로맨스입니다. 서울·경기·인천·제주 등 다양한 지역에서 촬영됐으며, 이 페이지에서 112곳의 촬영지 주소와 지역별 분포, 지도 정보를 확인할 수 있습니다.",https://kdramamap.com/drama/%eb%a9%8b%ec%a7%84%ec%8b%a0%ec%84%b8%ea%b3%84/,2026-07-29
w_0067,나빌레라,나빌레라,Navillera,Navillera;ナビレラ -それでも蝶は舞う-;Like Butterfly;Nabillera,drama,박인환;송강,tvN,2021-03-22 ~ 2021-04-27,방영종료,8,8,1,서울특별시,Q98080934,15,Navillera (TV series),26254,15.0,7.29,8.0,30.29,347,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%98%EB%B9%8C%EB%A0%88%EB%9D%BC.webp,,https://kdramamap.com/drama/%eb%82%98%eb%b9%8c%eb%a0%88%eb%9d%bc/,2026-07-29
w_0418,크래시,크래시,Crash,Crash;クラッシュ 交通犯罪捜査チーム;碰撞搜查線;크래시 (드라마),drama,이민기;곽선영;허성태,ENA,2024-05-13 ~ 2024-06-18,방영종료,27,26,6,경기도,Q124799094,8,Crash (South Korean TV series),25961,8.0,7.2,14.94,30.14,348,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%81%AC%EB%9E%98%EC%8B%9C.webp,,https://kdramamap.com/drama/%ed%81%ac%eb%9e%98%ec%8b%9c/,2026-07-29
w_0462,행복배틀,행복배틀,Happiness Battle,Happiness Battle;幸福对决,drama,이엘;진서연;차예련,ENA,2023-05-31 ~ 2023-07-20,방영종료,61,60,3,서울특별시,Q117818274,7,Battle for Happiness,14686,7.0,2.9,19.92,29.82,349,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%96%89%EB%B3%B5%EB%B0%B0%ED%8B%80.webp,,https://kdramamap.com/drama/%ed%96%89%eb%b3%b5%eb%b0%b0%ed%8b%80/,2026-07-29
w_0221,샤크 더 스톰,샤크: 더 스톰,Shark: The Storm,샤크: 더 스톰;Shark: The Storm;鯊魚：風暴,drama,김민석;이현욱;배명진,TVING,2025-05-15 ~ 2025-05-29,방영종료,17,15,7,서울특별시,Q134105230,5,Shark: The Storm,62427,5.0,13.83,10.79,29.61,350,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%83%A4%ED%81%AC%EB%8D%94%EC%8A%A4%ED%86%B0.webp,,https://kdramamap.com/drama/%ec%83%a4%ed%81%ac-%eb%8d%94-%ec%8a%a4%ed%86%b0/,2026-07-29
w_0340,유령을잡아라,유령을 잡아라!,Catch the Ghost,유령을 잡아라!;Catch the Ghost;君のハートを捕まえろ！;抓住幽靈;Yooryungeul Jabara,drama,문근영;김선호,tvN,2019-10-21 ~ 2019-12-10,방영종료,18,18,1,서울특별시,Q63981535,10,Catch the Ghost,27583,10.0,7.66,11.75,29.41,351,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9C%A0%EB%A0%B9%EC%9D%84%EC%9E%A1%EC%95%84%EB%9D%BC.webp,,https://kdramamap.com/drama/%ec%9c%a0%eb%a0%b9%ec%9d%84%ec%9e%a1%ec%95%84%eb%9d%bc/,2026-07-29
w_0122,돌풍,돌풍,,旋風;政壇旋風,drama,설경구;김희애,Netflix,2024-06-28 ~ 2024-06-28,방영종료,21,21,8,서울특별시,Q124452133,10,The Whirlwind (TV series),23306,10.0,6.39,12.88,29.26,352,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8F%8C%ED%92%8D.webp,,https://kdramamap.com/drama/%eb%8f%8c%ed%92%8d/,2026-07-29
w_0343,유열의음악앨범,유열의 음악앨범,Tune in for Love,유열의 음악앨범;Tune in for Love;ユ・ヨルの音楽アルバム﻿;愉悅的音樂專輯,drama,김고은;정해인,영화,2019-08-28 ~ 2019-08-28,방영종료,11,11,2,서울특별시,Q66866679,9,Tune in for Love,43647,9.0,11.12,9.12,29.25,353,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9C%A0%EC%97%B4%EC%9D%98%EC%9D%8C%EC%95%85%EC%95%A8%EB%B2%94.webp,,https://kdramamap.com/drama/%ec%9c%a0%ec%97%b4%ec%9d%98%ec%9d%8c%ec%95%85%ec%95%a8%eb%b2%94/,2026-07-29
w_0273,아름다웠던우리에게,아름다웠던 우리에게,A Love So Beautiful,아름다웠던 우리에게;A Love So Beautiful;美しかった私たちへ;致我們單純的小美好,drama,김요한;소주연,카카오TV,2020-12-28 ~ 2021-02-20,방영종료,15,15,1,서울특별시,Q104192712,8,A Love So Beautiful (South Korean TV series),39937,8.0,10.45,10.62,29.08,354,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%95%84%EB%A6%84%EB%8B%A4%EC%9B%A0%EB%8D%98%EC%9A%B0%EB%A6%AC%EC%97%90%EA%B2%8C.webp,,https://kdramamap.com/drama/%ec%95%84%eb%a6%84%eb%8b%a4%ec%9b%a0%eb%8d%98%ec%9a%b0%eb%a6%ac%ec%97%90%ea%b2%8c/,2026-07-29
w_0412,친애하는X,친애하는 X,Dear X,친애하는 X;Dear X;親愛なるX;親愛的X,drama,김유정;김영대;김도훈,TVING,2025-11-06 ~ 2025-12-04,방영종료,96,96,7,서울특별시,Q128799066,9,Dear X (TV series),,9.0,0.0,20.0,29.0,355,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B9%9C%EC%95%A0%ED%95%98%EB%8A%94X.webp,,https://kdramamap.com/drama/%ec%b9%9c%ec%95%a0%ed%95%98%eb%8a%94x/,2026-07-29
w_0286,어서와,어서와,Welcome,"Welcome;おかえり〜ただいまのキスは屋根の上で!?〜;烤麵包的男人;Man Who Bakes Bread;Meow, the Secret Boy",drama,김명수;신예은,KBS2,2020-03-25 ~ 2020-04-30,방영종료,16,16,1,서울특별시,Q65047646,13,Welcome (TV series),19202,13.0,4.93,11.0,28.93,356,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%96%B4%EC%84%9C%EC%99%80.webp,,https://kdramamap.com/drama/%ec%96%b4%ec%84%9c%ec%99%80/,2026-07-29
w_0152,맨홀,맨홀,Manhole,Manhole;マンホール;Manhole：夢遊仙境的奉弼;맨홀：이상한 나라의 필;Maen-hol,drama,김재중;유이,KBS2,2017-08-09 ~ 2017-09-28,방영종료,56,54,1,서울특별시,Q31180570,9,Manhole (TV series),7395,9.0,0.0,19.82,28.82,357,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A7%A8%ED%99%80.webp,,https://kdramamap.com/drama/%eb%a7%a8%ed%99%80/,2026-07-29
w_0270,아는와이프,아는 와이프,Familiar Wife,아는 와이프;Familiar Wife;知ってるワイフ;認識的妻子;Aneun Waipeu,drama,지성;한지민,tvN,2018-08-01 ~ 2018-09-20,방영종료,34,34,1,서울특별시,Q52852929,11,Familiar Wife,,11.0,0.0,17.75,28.75,358,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%95%84%EB%8A%94%EC%99%80%EC%9D%B4%ED%94%84.webp,,https://kdramamap.com/drama/%ec%95%84%eb%8a%94%ec%99%80%ec%9d%b4%ed%94%84/,2026-07-29
w_0005,38사기동대,38사기동대,38 Task Force,38 Task Force;38師機動隊;Squad 38;Task Force 38,drama,마동석;서인국;최수영,OCN,2016-06-17 ~ 2016-08-06,방영종료,23,21,3,서울특별시,Q22773885,9,Squad 38,23389,9.0,6.41,13.19,28.6,359,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/38%EC%82%AC%EA%B8%B0%EB%8F%99%EB%8C%80.webp,,https://kdramamap.com/drama/38%ec%82%ac%ea%b8%b0%eb%8f%99%eb%8c%80/,2026-07-29
w_0413,카지노,카지노,Big Bet,Big Bet;カジノ;賭命為王;Casino;Kajino,drama,최민식;손석구,Disney+,2022-12-21 ~ 2023-03-22,방영종료,14,7,4,경기도,Q112506131,11,Big Bet (TV series),36865,11.0,9.85,7.75,28.6,360,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B9%B4%EC%A7%80%EB%85%B8.webp,,https://kdramamap.com/drama/%ec%b9%b4%ec%a7%80%eb%85%b8/,2026-07-29
w_0099,눈이부시게,눈이 부시게,The Light in Your Eyes,눈이 부시게;The Light in Your Eyes;眩しくて;耀眼;Dazzling;Nooni Booshige;Radiant,drama,김혜자;한지민;남주혁;손호준,JTBC,2019-02-11 ~ 2019-03-19,방영종료,11,11,2,서울특별시,Q60063045,10,The Light in Your Eyes (TV series),34764,10.0,9.41,9.12,28.53,361,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%88%88%EC%9D%B4%EB%B6%80%EC%8B%9C%EA%B2%8C.webp,,https://kdramamap.com/drama/%eb%88%88%ec%9d%b4%eb%b6%80%ec%8b%9c%ea%b2%8c/,2026-07-29
w_0308,오늘도 지송합니다,오늘도 지송합니다,Sorry Not Sorry,Sorry Not Sorry;Sorry For Today As Well,drama,전소민;공민정;장희령,KBS Joy,2024-12-05 ~ 2025-01-30,방영종료,49,49,2,경기도,Q131440713,3,Sorry Not Sorry (TV series),20778,3.0,5.52,20.0,28.52,362,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%98%A4%EB%8A%98%EB%8F%84%EC%A7%80%EC%86%A1%ED%95%A9%EB%8B%88%EB%8B%A4.webp,,https://kdramamap.com/drama/%ec%98%a4%eb%8a%98%eb%8f%84-%ec%a7%80%ec%86%a1%ed%95%a9%eb%8b%88%eb%8b%a4/,2026-07-29
w_0243,스위치,스위치,Switch,스위치;Switch;スイッチ　人生最高の贈り物,drama,장근석;한예리,SBS,2018-03-28 ~ 2018-05-17,방영종료,26,25,2,서울특별시,Q115408546,6,Switch (2023 film),28247,6.0,7.84,14.56,28.4,363,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8A%A4%EC%9C%84%EC%B9%98.webp,,https://kdramamap.com/drama/%ec%8a%a4%ec%9c%84%ec%b9%98/,2026-07-29
w_0313,오마이비너스,오 마이 비너스,Oh My Venus,오 마이 비너스;Oh My Venus;オー・マイ・ビーナス;O Ma-i Bi-neo-seu,drama,소지섭;신민아,KBS2,2015-11-16 ~ 2016-01-05,방영종료,14,14,1,서울특별시,Q21059581,18,Oh My Venus,,18.0,0.0,10.25,28.25,364,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%98%A4%EB%A7%88%EC%9D%B4%EB%B9%84%EB%84%88%EC%8A%A4.webp,,https://kdramamap.com/drama/%ec%98%a4%eb%a7%88%ec%9d%b4%eb%b9%84%eb%84%88%ec%8a%a4/,2026-07-29
w_0013,가석방심사관이한신,가석방 심사관 이한신,Parole Examiner Lee,가석방 심사관 이한신;Parole Examiner Lee;仮釈放審査官 イ・ハンシン;假释审查官李汉信;가석방심사관 이한신,drama,고수;권유리,tvN,2024-11-18 ~ 2024-12-24,방영종료,69,67,8,서울특별시,Q129978668,6,Parole Examiner Lee,13585,6.0,2.31,19.86,28.17,365,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B0%80%EC%84%9D%EB%B0%A9%EC%8B%AC%EC%82%AC%EA%B4%80%EC%9D%B4%ED%95%9C%EC%8B%A0.webp,,https://kdramamap.com/drama/%ea%b0%80%ec%84%9d%eb%b0%a9%ec%8b%ac%ec%82%ac%ea%b4%80%ec%9d%b4%ed%95%9c%ec%8b%a0/,2026-07-29
w_0277,악연,악연,Karma,Karma;悪縁;惡緣,drama,박해수;신민아,Netflix,2025-04-04 ~ 2025-04-04,방영종료,38,37,7,경기도,Q131522846,9,Karma (South Korean TV series),,9.0,0.0,19.12,28.12,366,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%95%85%EC%97%B0.webp,,https://kdramamap.com/drama/%ec%95%85%ec%97%b0/,2026-07-29
w_0415,커넥션,커넥션,Connection,Connection;コネクション,drama,지성;전미도;권율;김경남,SBS,2024-05-24 ~ 2024-07-06,방영종료,55,55,8,경기도,Q124043194,8,Connection (TV series),,8.0,0.0,20.0,28.0,367,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%BB%A4%EB%84%A5%EC%85%98.webp,,https://kdramamap.com/drama/%ec%bb%a4%eb%84%a5%ec%85%98/,2026-07-29
w_0066,나미브,나미브,Namib,Namib;星星閃耀的夜晚,drama,고현정;려운,ENA,2024-12-23 ~ 2025-01-28,방영종료,74,73,3,서울특별시,Q131009825,8,Namib (TV series),,8.0,0.0,19.93,27.93,368,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%98%EB%AF%B8%EB%B8%8C.webp,,https://kdramamap.com/drama/%eb%82%98%eb%af%b8%eb%b8%8c/,2026-07-29
w_0458,하이퍼나이프,하이퍼나이프,Hyper Knife,Hyper Knife;ハイパーナイフ 闇の天才外科医;Hyper_Knife,drama,박은빈;설경구,Disney+,2025-03-19 ~ 2025-04-09,방영종료,59,58,8,서울특별시,Q127459610,8,Hyper Knife,,8.0,0.0,19.92,27.92,369,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%95%98%EC%9D%B4%ED%8D%BC%EB%82%98%EC%9D%B4%ED%94%84.webp,,https://kdramamap.com/drama/%ed%95%98%ec%9d%b4%ed%8d%bc%eb%82%98%ec%9d%b4%ed%94%84/,2026-07-29
w_0417,컨피던스맨KR,컨피던스맨 KR,Confidence Queen,컨피던스맨 KR;Confidence Queen;コンフィデンスマンKR;行騙天下KR;The Confidence Man KR,drama,박민영;박희순;주종혁,TV조선,2025-09-06 ~ 2025-10-12,방영종료,68,66,8,서울특별시,Q132520175,8,Confidence Queen (TV series),,8.0,0.0,19.85,27.85,370,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%BB%A8%ED%94%BC%EB%8D%98%EC%8A%A4%EB%A7%A8KR.webp,,https://kdramamap.com/drama/%ec%bb%a8%ed%94%bc%eb%8d%98%ec%8a%a4%eb%a7%a8kr/,2026-07-29
w_0329,운빨로맨스,운빨로맨스,Lucky Romance,Lucky Romance;運勢ロマンス;好運羅曼史;Woonppal Romaenseu,drama,황정음;류준열,MBC,2016-05-25 ~ 2016-07-14,방영종료,26,25,1,서울특별시,Q23647576,12,Lucky Romance,11697,12.0,1.18,14.56,27.74,371,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9A%B4%EB%B9%A8%EB%A1%9C%EB%A7%A8%EC%8A%A4.webp,,https://kdramamap.com/drama/%ec%9a%b4%eb%b9%a8%eb%a1%9c%eb%a7%a8%ec%8a%a4/,2026-07-29
w_0330,운수오진날,운수 오진 날,A Bloody Lucky Day,운수 오진 날;A Bloody Lucky Day;運の悪い日;運氣好的日子,drama,이성민;유연석;이정은,TVING,2023-11-24 ~ 2023-12-08,방영종료,16,16,2,서울특별시,Q122382140,12,A Bloody Lucky Day,18228,12.0,4.53,11.0,27.53,372,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9A%B4%EC%88%98%EC%98%A4%EC%A7%84%EB%82%A0.webp,,https://kdramamap.com/drama/%ec%9a%b4%ec%88%98%ec%98%a4%ec%a7%84%eb%82%a0/,2026-07-29
w_0241,순정에반하다,순정에 반하다,Falling for Innocence,순정에 반하다;Falling for Innocence;純情に惚れる;為純情著迷;Beating Again;Fall in Love with Soon-jung;Sunjeonge Banhada,drama,정경호;김소연,JTBC,2015-04-03 ~ 2015-05-23,방영종료,20,20,1,서울특별시,Q19598901,14,Beating Again,11434,14.0,1.01,12.5,27.51,373,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%88%9C%EC%A0%95%EC%97%90%EB%B0%98%ED%95%98%EB%8B%A4.webp,,https://kdramamap.com/drama/%ec%88%9c%ec%a0%95%ec%97%90%eb%b0%98%ed%95%98%eb%8b%a4/,2026-07-29
w_0180,밤에피는꽃,밤에 피는 꽃,Knight Flower,밤에 피는 꽃;Knight Flower;夜に咲く花;夜晚開的花;Flower That Blooms at Night;Night Blooming Flower,drama,이하늬;이종원,MBC,2024-01-12 ~ 2024-02-17,방영종료,4,4,4,서울특별시,Q117431043,9,Knight Flower,47908,9.0,11.83,6.5,27.33,374,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B0%A4%EC%97%90%ED%94%BC%EB%8A%94%EA%BD%83.webp,,https://kdramamap.com/drama/%eb%b0%a4%ec%97%90%ed%94%bc%eb%8a%94%ea%bd%83/,2026-07-29
w_0200,빌런의나라,빌런의 나라,Villains Everywhere,빌런의 나라;Villains Everywhere;惡人之國,drama,오나라;소유진;서현철,KBS2,2025-03-19 ~ 2025-04-24,방영종료,44,44,3,경기도,Q132144235,6,Villains Everywhere,11856,6.0,1.29,20.0,27.29,375,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B9%8C%EB%9F%B0%EC%9D%98%EB%82%98%EB%9D%BC.webp,,https://kdramamap.com/drama/%eb%b9%8c%eb%9f%b0%ec%9d%98%eb%82%98%eb%9d%bc/,2026-07-29
w_0213,사운드트랙#2,사운드트랙 2,Soundtrack #2,사운드트랙 2;Soundtrack #2;サウンドトラック #2;單戀原聲帶2;Soundtrack 2;사운드트랙 #2,drama,금새록;노상현;손정혁,Disney+,2023-12-06 ~ 2023-12-20,방영종료,23,23,4,서울특별시,Q123681502,6,Soundtrack 2,27290,6.0,7.58,13.62,27.2,376,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%82%AC%EC%9A%B4%EB%93%9C%ED%8A%B8%EB%9E%99%232.webp,,https://kdramamap.com/drama/%ec%82%ac%ec%9a%b4%eb%93%9c%ed%8a%b8%eb%9e%99-2/,2026-07-29
w_0302,열두밤,열두밤,Twelve Nights,Twelve Nights;十二夜,drama,한승연;신현수,채널A,2018-10-12 ~ 2018-12-28,방영종료,46,45,1,서울특별시,Q55732013,7,Twelve Nights,3694,7.0,0.0,19.89,26.89,377,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%97%B4%EB%91%90%EB%B0%A4.webp,,https://kdramamap.com/drama/%ec%97%b4%eb%91%90%eb%b0%a4/,2026-07-29
w_0230,소년시대,소년시대,Boyhood,Boyhood;少年時代;Once Upon a Boyhood,drama,임시완;이선빈,Coupang Play,2023-11-24 ~ 2023-12-22,방영종료,18,18,4,강원특별자치도,Q122884230,5,Boyhood (TV series),35695,5.0,9.61,11.75,26.36,378,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%86%8C%EB%85%84%EC%8B%9C%EB%8C%80.webp,,https://kdramamap.com/drama/%ec%86%8c%eb%85%84%ec%8b%9c%eb%8c%80/,2026-07-29
w_0129,라디오로맨스,라디오 로맨스,Radio Romance,라디오 로맨스;Radio Romance;ラジオロマンス;Radio Romaenseu,drama,윤두준;김소현,KBS2,2018-01-29 ~ 2018-03-20,방영종료,13,12,3,서울특별시,Q44811435,16,Radio Romance (TV series),11129,16.0,0.81,9.49,26.3,379,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%9D%BC%EB%94%94%EC%98%A4%EB%A1%9C%EB%A7%A8%EC%8A%A4.webp,,https://kdramamap.com/drama/%eb%9d%bc%eb%94%94%ec%98%a4%eb%a1%9c%eb%a7%a8%ec%8a%a4/,2026-07-29
w_0051,금주를부탁해,금주를 부탁해,Second Shot at Love,금주를 부탁해;Second Shot at Love;禁酒をお願い;戒酒吧拜托了,drama,최수영;공명,tvN,2025-05-12 ~ 2025-06-17,방영종료,88,88,8,경기도,Q131717910,6,Second Shot at Love,,6.0,0.0,20.0,26.0,380,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B8%88%EC%A3%BC%EB%A5%BC%EB%B6%80%ED%83%81%ED%95%B4.webp,,https://kdramamap.com/drama/%ea%b8%88%ec%a3%bc%eb%a5%bc%eb%b6%80%ed%83%81%ed%95%b4/,2026-07-29
w_0440,페이스미,페이스 미,Face Me,페이스 미;Face Me,drama,이민기;한지현;이이경,KBS2,2024-11-06 ~ 2024-12-12,방영종료,56,56,3,경기도,Q130483794,6,Face Me,,6.0,0.0,20.0,26.0,381,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%AF%B8.webp,,https://kdramamap.com/drama/%ed%8e%98%ec%9d%b4%ec%8a%a4%eb%af%b8/,2026-07-29
w_0130,라이딩인생,라이딩 인생,Mother and Mom,라이딩 인생;Mother and Mom;ライディング人生;騎行人生,drama,전혜진;조민수;정진영,ENA,2025-03-03 ~ 2025-03-25,방영종료,55,55,3,서울특별시,Q131827593,6,Mother and Mom,,6.0,0.0,20.0,26.0,382,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%9D%BC%EC%9D%B4%EB%94%A9%EC%9D%B8%EC%83%9D.webp,,https://kdramamap.com/drama/%eb%9d%bc%ec%9d%b4%eb%94%a9%ec%9d%b8%ec%83%9d/,2026-07-29
w_0278,악인전기,악인전기,Evillive,Evillive;悪人伝記;恶人传记,drama,신하균;김영광,Genie TV,2023-10-14 ~ 2023-11-13,방영종료,45,44,4,경기도,Q121323033,6,Evilive (TV series),,6.0,0.0,19.89,25.89,383,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%95%85%EC%9D%B8%EC%A0%84%EA%B8%B0.webp,,https://kdramamap.com/drama/%ec%95%85%ec%9d%b8%ec%a0%84%ea%b8%b0/,2026-07-29
w_0076,남과여,남과 여,Man and Woman,남과 여;Man and Woman;男與女;남과 여 2023,drama,이동해;이설,채널A,2023-12-26 ~ 2024-03-15,방영종료,37,36,4,경기도,Q122639276,6,Between Him and Her,10203,6.0,0.15,18.74,24.89,384,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%A8%EA%B3%BC%EC%97%AC.webp,,https://kdramamap.com/drama/%eb%82%a8%ea%b3%bc%ec%97%ac/,2026-07-29
w_0107,단죄,단죄,No Mercy,No Mercy,drama,이주영;구준회,KBS2,2025-09-24 ~ 2025-10-30,방영종료,49,48,6,경기도,Q136298745,3,No Mercy (TV series),12891,3.0,1.92,19.9,24.82,385,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8B%A8%EC%A3%84.webp,,https://kdramamap.com/drama/%eb%8b%a8%ec%a3%84/,2026-07-29
w_0157,메이드인코리아,메이드 인 코리아,Made in Korea,메이드 인 코리아;Made in Korea;メイド・イン・コリア;韓國製造,drama,현빈;정우성;원지안,Disney+,2025-12-24 ~ 2026-01-28,방영종료,19,11,8,서울특별시,Q124799060,8,Made in Korea (TV series),24522,8.0,6.77,10.02,24.79,386,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A9%94%EC%9D%B4%EB%93%9C%EC%9D%B8%EC%BD%94%EB%A6%AC%EC%95%84.webp,,https://kdramamap.com/drama/%eb%a9%94%ec%9d%b4%eb%93%9c%ec%9d%b8%ec%bd%94%eb%a6%ac%ec%95%84/,2026-07-29
w_0439,퍼스트레이디,퍼스트레이디,First Lady,First Lady;第一夫人,drama,유진;지현우,MBN,2025-09-24 ~ 2025-10-30,방영종료,35,35,4,경기도,Q135747753,6,First Lady (South Korean TV series),10524,6.0,0.39,18.12,24.51,387,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%8D%BC%EC%8A%A4%ED%8A%B8%EB%A0%88%EC%9D%B4%EB%94%94.webp,,https://kdramamap.com/drama/%ed%8d%bc%ec%8a%a4%ed%8a%b8%eb%a0%88%ec%9d%b4%eb%94%94/,2026-07-29
w_0132,라이브온,라이브온,Live On,Live On;恋はオン♡エアー中!〜Live on〜,drama,정다빈;황민현,JTBC,2020-11-17 ~ 2021-01-12,방영종료,8,8,1,서울특별시,Q98124075,8,Live On (TV series),29770,8.0,8.24,8.0,24.24,388,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%9D%BC%EC%9D%B4%EB%B8%8C%EC%98%A8.webp,,https://kdramamap.com/drama/%eb%9d%bc%ec%9d%b4%eb%b8%8c%ec%98%a8/,2026-07-29
w_0251,스피릿핑거스,스피릿 핑거스,Spirit Fingers,스피릿 핑거스;Spirit Fingers;Arbo,drama,박지후;조준영,TVING,2025-10-29 ~ 2025-12-03,방영종료,73,73,2,서울특별시,Q136584785,4,Spirit Fingers (TV series),,4.0,0.0,20.0,24.0,389,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8A%A4%ED%94%BC%EB%A6%BF%ED%95%91%EA%B1%B0%EC%8A%A4.webp,,https://kdramamap.com/drama/%ec%8a%a4%ed%94%bc%eb%a6%bf%ed%95%91%ea%b1%b0%ec%8a%a4/,2026-07-29
w_0369,잔혹한인턴,잔혹한 인턴,Cold Blooded Intern,잔혹한 인턴;Cold Blooded Intern;伝説のインターン コ・ヘラ ～Cold Blooded Intern～;残酷的实习生;Cruel Intern,drama,라미란;엄지원,TVING,2023-08-11 ~ 2023-09-15,방영종료,46,46,4,서울특별시,Q120728540,4,,,4.0,0.0,20.0,24.0,390,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%9E%94%ED%98%B9%ED%95%9C%EC%9D%B8%ED%84%B4.webp,,https://kdramamap.com/drama/%ec%9e%94%ed%98%b9%ed%95%9c%ec%9d%b8%ed%84%b4/,2026-07-29
